id,user_id,course_id,topic_id,subtopic_id,recommendation_type,recommendation_text,priority,status,source,created_at,updated_at
2138,207,21,241,243,retry_mistakes,Retry previous mistakes in Support Reactions to reduce repeated errors.,medium,active,performance_summary,"""2026-06-13T09:41:10.000Z""","""2026-06-13T09:41:10.000Z"""
2139,207,140,1993,1995,retry_mistakes,Retry previous mistakes in Switching Behavior to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T19:13:59.000Z""","""2026-06-10T19:13:59.000Z"""
2140,207,140,1985,1986,review_subtopic,Review Diode I-V Curves because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-10T19:13:59.000Z""","""2026-06-10T19:13:59.000Z"""
2141,207,140,1985,1986,retry_mistakes,Retry previous mistakes in Diode I-V Curves to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T19:13:59.000Z""","""2026-06-10T19:13:59.000Z"""
2142,207,190,2793,2795,retry_mistakes,Retry previous mistakes in Confidence Intervals to reduce repeated errors.,medium,active,performance_summary,"""2026-06-03T21:27:06.000Z""","""2026-06-03T21:27:06.000Z"""
2143,208,114,1573,1574,review_subtopic,Review Moment Capacity because this topic needs more practice (accuracy 38%).,medium,active,performance_summary,"""2026-06-15T08:15:56.000Z""","""2026-06-15T08:15:56.000Z"""
2144,208,114,1573,1574,retry_mistakes,Retry previous mistakes in Moment Capacity to reduce repeated errors.,medium,active,performance_summary,"""2026-06-15T08:15:56.000Z""","""2026-06-15T08:15:56.000Z"""
2145,208,114,1581,1584,review_subtopic,Review Code-Based Safety Factors because this topic needs more practice (accuracy 17%).,medium,active,performance_summary,"""2026-06-15T08:15:56.000Z""","""2026-06-15T08:15:56.000Z"""
2146,208,114,1581,1584,retry_mistakes,Retry previous mistakes in Code-Based Safety Factors to reduce repeated errors.,medium,active,performance_summary,"""2026-06-15T08:15:56.000Z""","""2026-06-15T08:15:56.000Z"""
2147,208,114,1569,1572,retry_mistakes,Retry previous mistakes in Cracked Section Behavior to reduce repeated errors.,medium,active,performance_summary,"""2026-06-15T08:15:56.000Z""","""2026-06-15T08:15:56.000Z"""
2148,208,114,1577,1579,retry_mistakes,Retry previous mistakes in Deflection Limits to reduce repeated errors.,medium,active,performance_summary,"""2026-06-15T08:15:56.000Z""","""2026-06-15T08:15:56.000Z"""
2149,208,114,1573,1576,review_subtopic,Review Reinforcement Ratio because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-14T08:00:28.000Z""","""2026-06-14T08:00:28.000Z"""
2150,208,114,1573,1576,retry_mistakes,Retry previous mistakes in Reinforcement Ratio to reduce repeated errors.,medium,active,performance_summary,"""2026-06-14T08:00:28.000Z""","""2026-06-14T08:00:28.000Z"""
2151,208,114,1573,1575,review_subtopic,Review Neutral Axis Depth because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-06-15T08:15:56.000Z""","""2026-06-15T08:15:56.000Z"""
2152,208,114,1573,1575,retry_mistakes,Retry previous mistakes in Neutral Axis Depth to reduce repeated errors.,medium,active,performance_summary,"""2026-06-15T08:15:56.000Z""","""2026-06-15T08:15:56.000Z"""
2153,208,114,1569,1571,retry_mistakes,Retry previous mistakes in Steel Reinforcement to reduce repeated errors.,medium,active,performance_summary,"""2026-06-15T08:15:56.000Z""","""2026-06-15T08:15:56.000Z"""
2154,208,114,1581,1582,review_subtopic,Review Anchorage Length because this topic needs more practice (accuracy 40%).,medium,active,performance_summary,"""2026-06-14T08:00:28.000Z""","""2026-06-14T08:00:28.000Z"""
2155,208,114,1581,1582,retry_mistakes,Retry previous mistakes in Anchorage Length to reduce repeated errors.,medium,active,performance_summary,"""2026-06-14T08:00:28.000Z""","""2026-06-14T08:00:28.000Z"""
2156,208,114,1569,1570,retry_mistakes,Retry previous mistakes in Concrete Compression to reduce repeated errors.,medium,active,performance_summary,"""2026-06-15T08:15:56.000Z""","""2026-06-15T08:15:56.000Z"""
2157,208,227,3385,3387,review_subtopic,Practice Matrix Representation because your accuracy is 0%.,high,active,performance_summary,"""2026-06-01T18:35:10.000Z""","""2026-06-01T18:35:10.000Z"""
2158,208,227,3385,3387,retry_mistakes,Retry previous mistakes in Matrix Representation to reduce repeated errors.,high,active,performance_summary,"""2026-06-01T18:35:10.000Z""","""2026-06-01T18:35:10.000Z"""
2159,208,227,3381,3383,review_subtopic,Review Basis and Dimension because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-01T18:35:10.000Z""","""2026-06-01T18:35:10.000Z"""
2160,208,227,3381,3383,retry_mistakes,Retry previous mistakes in Basis and Dimension to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T18:35:10.000Z""","""2026-06-01T18:35:10.000Z"""
2161,208,83,1073,1076,review_subtopic,Review Buffer Boundaries because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-05-30T11:39:14.000Z""","""2026-05-30T11:39:14.000Z"""
2162,208,83,1073,1076,retry_mistakes,Retry previous mistakes in Buffer Boundaries to reduce repeated errors.,medium,active,performance_summary,"""2026-05-30T11:39:14.000Z""","""2026-05-30T11:39:14.000Z"""
2163,209,105,1429,1431,review_subtopic,Review Pore Water Pressure because this topic needs more practice (accuracy 43%).,medium,active,performance_summary,"""2026-05-29T14:39:33.000Z""","""2026-05-29T14:39:33.000Z"""
2164,209,105,1429,1431,retry_mistakes,Retry previous mistakes in Pore Water Pressure to reduce repeated errors.,medium,active,performance_summary,"""2026-05-29T14:39:33.000Z""","""2026-05-29T14:39:33.000Z"""
2165,209,105,1429,1432,review_subtopic,Review Hydraulic Gradient because this topic needs more practice (accuracy 20%).,medium,active,performance_summary,"""2026-05-29T14:39:33.000Z""","""2026-05-29T14:39:33.000Z"""
2166,209,105,1429,1432,retry_mistakes,Retry previous mistakes in Hydraulic Gradient to reduce repeated errors.,medium,active,performance_summary,"""2026-05-29T14:39:33.000Z""","""2026-05-29T14:39:33.000Z"""
2167,209,105,1433,1434,retry_mistakes,Retry previous mistakes in Mohr-Coulomb Parameters to reduce repeated errors.,medium,active,performance_summary,"""2026-05-28T17:53:45.000Z""","""2026-05-28T17:53:45.000Z"""
2168,209,105,1425,1426,retry_mistakes,Retry previous mistakes in Grain Size Distribution to reduce repeated errors.,medium,active,performance_summary,"""2026-05-29T14:39:33.000Z""","""2026-05-29T14:39:33.000Z"""
2169,209,105,1425,1427,retry_mistakes,Retry previous mistakes in Atterberg Limits to reduce repeated errors.,medium,active,performance_summary,"""2026-05-29T14:39:33.000Z""","""2026-05-29T14:39:33.000Z"""
2170,209,105,1433,1435,review_subtopic,Review Direct Shear Tests because this topic needs more practice (accuracy 40%).,medium,active,performance_summary,"""2026-05-29T14:39:33.000Z""","""2026-05-29T14:39:33.000Z"""
2171,209,105,1433,1435,retry_mistakes,Retry previous mistakes in Direct Shear Tests to reduce repeated errors.,medium,active,performance_summary,"""2026-05-29T14:39:33.000Z""","""2026-05-29T14:39:33.000Z"""
2172,209,105,1429,1430,review_subtopic,Review Total and Effective Stress because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-05-29T14:39:33.000Z""","""2026-05-29T14:39:33.000Z"""
2173,209,105,1429,1430,retry_mistakes,Retry previous mistakes in Total and Effective Stress to reduce repeated errors.,medium,active,performance_summary,"""2026-05-29T14:39:33.000Z""","""2026-05-29T14:39:33.000Z"""
2174,209,103,1401,1402,review_subtopic,Review Method of Joints because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-07T10:04:30.000Z""","""2026-06-07T10:04:30.000Z"""
2175,209,103,1401,1402,retry_mistakes,Retry previous mistakes in Method of Joints to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T10:04:30.000Z""","""2026-06-07T10:04:30.000Z"""
2176,210,22,256,257,review_subtopic,Review Force Balance because this topic needs more practice (accuracy 45%).,medium,active,performance_summary,"""2026-06-10T15:09:40.000Z""","""2026-06-10T15:09:40.000Z"""
2177,210,22,256,257,retry_mistakes,Retry previous mistakes in Force Balance to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T15:09:40.000Z""","""2026-06-10T15:09:40.000Z"""
2178,210,22,259,261,retry_mistakes,Retry previous mistakes in Potential Energy to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T15:09:40.000Z""","""2026-06-10T15:09:40.000Z"""
2179,210,22,259,260,retry_mistakes,Retry previous mistakes in Kinetic Energy to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T15:09:40.000Z""","""2026-06-10T15:09:40.000Z"""
2180,210,22,262,263,retry_mistakes,Retry previous mistakes in Linear Impulse to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T15:09:40.000Z""","""2026-06-10T15:09:40.000Z"""
2181,210,22,262,264,retry_mistakes,Retry previous mistakes in Angular Momentum to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T15:09:40.000Z""","""2026-06-10T15:09:40.000Z"""
2182,210,22,253,255,review_subtopic,Review Curvilinear Motion because this topic needs more practice (accuracy 44%).,medium,active,performance_summary,"""2026-05-28T13:40:23.000Z""","""2026-05-28T13:40:23.000Z"""
2183,210,22,253,255,retry_mistakes,Retry previous mistakes in Curvilinear Motion to reduce repeated errors.,medium,active,performance_summary,"""2026-05-28T13:40:23.000Z""","""2026-05-28T13:40:23.000Z"""
2184,210,22,256,258,review_subtopic,Review Rigid Body Rotation because this topic needs more practice (accuracy 45%).,medium,active,performance_summary,"""2026-06-10T15:09:40.000Z""","""2026-06-10T15:09:40.000Z"""
2185,210,22,256,258,retry_mistakes,Retry previous mistakes in Rigid Body Rotation to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T15:09:40.000Z""","""2026-06-10T15:09:40.000Z"""
2186,210,22,253,254,retry_mistakes,Retry previous mistakes in Relative Motion to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T15:09:40.000Z""","""2026-06-10T15:09:40.000Z"""
2187,210,160,2305,2306,review_subtopic,Review Hybridization because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-05-15T17:59:10.000Z""","""2026-05-15T17:59:10.000Z"""
2188,210,160,2305,2306,retry_mistakes,Retry previous mistakes in Hybridization to reduce repeated errors.,medium,active,performance_summary,"""2026-05-15T17:59:10.000Z""","""2026-05-15T17:59:10.000Z"""
2189,211,22,253,254,retry_mistakes,Retry previous mistakes in Relative Motion to reduce repeated errors.,medium,active,performance_summary,"""2026-06-04T18:14:32.000Z""","""2026-06-04T18:14:32.000Z"""
2190,211,22,256,258,review_subtopic,Review Rigid Body Rotation because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-06-08T11:10:09.000Z""","""2026-06-08T11:10:09.000Z"""
2191,211,22,256,258,retry_mistakes,Retry previous mistakes in Rigid Body Rotation to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T11:10:09.000Z""","""2026-06-08T11:10:09.000Z"""
2192,211,22,262,264,review_subtopic,Review Angular Momentum because this topic needs more practice (accuracy 43%).,medium,active,performance_summary,"""2026-06-05T08:33:33.000Z""","""2026-06-05T08:33:33.000Z"""
2193,211,22,262,264,retry_mistakes,Retry previous mistakes in Angular Momentum to reduce repeated errors.,medium,active,performance_summary,"""2026-06-05T08:33:33.000Z""","""2026-06-05T08:33:33.000Z"""
2194,211,22,259,261,retry_mistakes,Retry previous mistakes in Potential Energy to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T11:10:09.000Z""","""2026-06-08T11:10:09.000Z"""
2195,211,22,262,263,review_subtopic,Review Linear Impulse because this topic needs more practice (accuracy 44%).,medium,active,performance_summary,"""2026-06-08T11:10:09.000Z""","""2026-06-08T11:10:09.000Z"""
2196,211,22,262,263,retry_mistakes,Retry previous mistakes in Linear Impulse to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T11:10:09.000Z""","""2026-06-08T11:10:09.000Z"""
2197,211,22,253,255,review_subtopic,Review Curvilinear Motion because this topic needs more practice (accuracy 27%).,medium,active,performance_summary,"""2026-06-08T11:10:09.000Z""","""2026-06-08T11:10:09.000Z"""
2198,211,22,253,255,retry_mistakes,Retry previous mistakes in Curvilinear Motion to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T11:10:09.000Z""","""2026-06-08T11:10:09.000Z"""
2199,211,22,256,257,review_subtopic,Review Force Balance because this topic needs more practice (accuracy 36%).,medium,active,performance_summary,"""2026-06-08T11:10:09.000Z""","""2026-06-08T11:10:09.000Z"""
2200,211,22,256,257,retry_mistakes,Retry previous mistakes in Force Balance to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T11:10:09.000Z""","""2026-06-08T11:10:09.000Z"""
2201,211,114,1569,1572,review_subtopic,Review Cracked Section Behavior because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-04T11:07:14.000Z""","""2026-06-04T11:07:14.000Z"""
2202,211,114,1569,1572,retry_mistakes,Retry previous mistakes in Cracked Section Behavior to reduce repeated errors.,medium,active,performance_summary,"""2026-06-04T11:07:14.000Z""","""2026-06-04T11:07:14.000Z"""
2203,212,126,1769,1770,retry_mistakes,Retry previous mistakes in Magnetic Forces to reduce repeated errors.,medium,active,performance_summary,"""2026-06-03T09:49:06.000Z""","""2026-06-03T09:49:06.000Z"""
2204,212,126,1765,1767,retry_mistakes,Retry previous mistakes in Series and Parallel Resistors to reduce repeated errors.,medium,active,performance_summary,"""2026-06-03T09:49:06.000Z""","""2026-06-03T09:49:06.000Z"""
2205,212,126,1761,1763,retry_mistakes,Retry previous mistakes in Electric Field Superposition to reduce repeated errors.,medium,active,performance_summary,"""2026-06-03T09:49:06.000Z""","""2026-06-03T09:49:06.000Z"""
2206,212,126,1761,1764,retry_mistakes,Retry previous mistakes in Electric Potential to reduce repeated errors.,medium,active,performance_summary,"""2026-06-03T09:49:06.000Z""","""2026-06-03T09:49:06.000Z"""
2207,213,58,691,693,retry_mistakes,Retry previous mistakes in Ductility to reduce repeated errors.,medium,active,performance_summary,"""2026-06-06T18:26:01.000Z""","""2026-06-06T18:26:01.000Z"""
2208,213,58,685,686,review_subtopic,Review Density and Porosity because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-06-06T18:26:01.000Z""","""2026-06-06T18:26:01.000Z"""
2209,213,58,685,686,retry_mistakes,Retry previous mistakes in Density and Porosity to reduce repeated errors.,medium,active,performance_summary,"""2026-06-06T18:26:01.000Z""","""2026-06-06T18:26:01.000Z"""
2210,213,58,688,690,retry_mistakes,Retry previous mistakes in Water-Cement Ratio to reduce repeated errors.,medium,active,performance_summary,"""2026-06-06T18:26:01.000Z""","""2026-06-06T18:26:01.000Z"""
2211,213,58,691,692,review_subtopic,Review Yield Strength because this topic needs more practice (accuracy 40%).,medium,active,performance_summary,"""2026-06-06T18:26:01.000Z""","""2026-06-06T18:26:01.000Z"""
2212,213,58,691,692,retry_mistakes,Retry previous mistakes in Yield Strength to reduce repeated errors.,medium,active,performance_summary,"""2026-06-06T18:26:01.000Z""","""2026-06-06T18:26:01.000Z"""
2213,213,158,2273,2274,review_subtopic,Review Organelles because this topic needs more practice (accuracy 40%).,medium,active,performance_summary,"""2026-06-07T08:10:37.000Z""","""2026-06-07T08:10:37.000Z"""
2214,213,158,2273,2274,retry_mistakes,Retry previous mistakes in Organelles to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T08:10:37.000Z""","""2026-06-07T08:10:37.000Z"""
2215,213,158,2277,2279,retry_mistakes,Retry previous mistakes in Transcription to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T08:10:37.000Z""","""2026-06-07T08:10:37.000Z"""
2216,214,20,232,233,review_subtopic,Practice Conditional Branching because your accuracy is 0%.,high,active,performance_summary,"""2026-05-20T17:21:00.000Z""","""2026-05-20T17:21:00.000Z"""
2217,214,20,232,233,retry_mistakes,Retry previous mistakes in Conditional Branching to reduce repeated errors.,high,active,performance_summary,"""2026-05-20T17:21:00.000Z""","""2026-05-20T17:21:00.000Z"""
2218,214,20,229,231,retry_mistakes,Retry previous mistakes in Operators and Expressions to reduce repeated errors.,medium,active,performance_summary,"""2026-05-20T17:21:00.000Z""","""2026-05-20T17:21:00.000Z"""
2219,214,20,235,237,review_subtopic,Practice Parameters and Return Values because your accuracy is 10%.,high,active,performance_summary,"""2026-05-20T17:21:00.000Z""","""2026-05-20T17:21:00.000Z"""
2220,214,20,235,237,retry_mistakes,Retry previous mistakes in Parameters and Return Values to reduce repeated errors.,high,active,performance_summary,"""2026-05-20T17:21:00.000Z""","""2026-05-20T17:21:00.000Z"""
2221,214,20,235,236,review_subtopic,Practice Function Calls because your accuracy is 10%.,high,active,performance_summary,"""2026-05-19T13:22:10.000Z""","""2026-05-19T13:22:10.000Z"""
2222,214,20,235,236,retry_mistakes,Retry previous mistakes in Function Calls to reduce repeated errors.,high,active,performance_summary,"""2026-05-19T13:22:10.000Z""","""2026-05-19T13:22:10.000Z"""
2223,214,20,238,240,retry_mistakes,Retry previous mistakes in Indexing Edge Cases to reduce repeated errors.,medium,active,performance_summary,"""2026-05-20T17:21:00.000Z""","""2026-05-20T17:21:00.000Z"""
2224,214,20,232,234,review_subtopic,Practice Loop Tracing because your accuracy is 0%.,high,active,performance_summary,"""2026-05-19T13:22:10.000Z""","""2026-05-19T13:22:10.000Z"""
2225,214,20,232,234,retry_mistakes,Retry previous mistakes in Loop Tracing to reduce repeated errors.,high,active,performance_summary,"""2026-05-19T13:22:10.000Z""","""2026-05-19T13:22:10.000Z"""
2226,214,20,229,230,retry_mistakes,Retry previous mistakes in Variables and Types to reduce repeated errors.,medium,active,performance_summary,"""2026-05-20T17:21:00.000Z""","""2026-05-20T17:21:00.000Z"""
2227,214,20,238,239,review_subtopic,Review Array Traversal because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-05-19T13:22:10.000Z""","""2026-05-19T13:22:10.000Z"""
2228,214,20,238,239,retry_mistakes,Retry previous mistakes in Array Traversal to reduce repeated errors.,medium,active,performance_summary,"""2026-05-19T13:22:10.000Z""","""2026-05-19T13:22:10.000Z"""
2229,214,35,418,420,review_subtopic,Practice Exposure Pathways because your accuracy is 0%.,high,active,performance_summary,"""2026-05-28T20:52:19.000Z""","""2026-05-28T20:52:19.000Z"""
2230,214,35,418,420,retry_mistakes,Retry previous mistakes in Exposure Pathways to reduce repeated errors.,high,active,performance_summary,"""2026-05-28T20:52:19.000Z""","""2026-05-28T20:52:19.000Z"""
2231,215,205,3029,3030,review_subtopic,Review Nash Equilibrium because this topic needs more practice (accuracy 14%).,medium,active,performance_summary,"""2026-06-10T14:00:49.000Z""","""2026-06-10T14:00:49.000Z"""
2232,215,205,3029,3030,retry_mistakes,Retry previous mistakes in Nash Equilibrium to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T14:00:49.000Z""","""2026-06-10T14:00:49.000Z"""
2233,215,205,3037,3038,review_subtopic,Review Auctions because this topic needs more practice (accuracy 14%).,medium,active,performance_summary,"""2026-06-10T14:00:49.000Z""","""2026-06-10T14:00:49.000Z"""
2234,215,205,3037,3038,retry_mistakes,Retry previous mistakes in Auctions to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T14:00:49.000Z""","""2026-06-10T14:00:49.000Z"""
2235,215,205,3037,3039,review_subtopic,Review Coordination Games because this topic needs more practice (accuracy 20%).,medium,active,performance_summary,"""2026-06-10T14:00:49.000Z""","""2026-06-10T14:00:49.000Z"""
2236,215,205,3037,3039,retry_mistakes,Retry previous mistakes in Coordination Games to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T14:00:49.000Z""","""2026-06-10T14:00:49.000Z"""
2237,215,205,3029,3031,retry_mistakes,Retry previous mistakes in Mixed Strategies to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T14:00:49.000Z""","""2026-06-10T14:00:49.000Z"""
2238,215,10,112,113,retry_mistakes,Retry previous mistakes in Locks and Barriers to reduce repeated errors.,medium,active,performance_summary,"""2026-06-04T12:23:47.000Z""","""2026-06-04T12:23:47.000Z"""
2239,215,28,331,333,review_subtopic,Review Ideal Gas Law because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-09T21:20:10.000Z""","""2026-06-09T21:20:10.000Z"""
2240,215,28,331,333,retry_mistakes,Retry previous mistakes in Ideal Gas Law to reduce repeated errors.,medium,active,performance_summary,"""2026-06-09T21:20:10.000Z""","""2026-06-09T21:20:10.000Z"""
2241,216,159,2289,2291,review_subtopic,Review Sterile Operation because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-05-29T21:23:05.000Z""","""2026-05-29T21:23:05.000Z"""
2242,216,159,2289,2291,retry_mistakes,Retry previous mistakes in Sterile Operation to reduce repeated errors.,medium,active,performance_summary,"""2026-05-29T21:23:05.000Z""","""2026-05-29T21:23:05.000Z"""
2243,216,159,2289,2290,review_subtopic,Review Microbial Growth because this topic needs more practice (accuracy 17%).,medium,active,performance_summary,"""2026-06-02T08:12:24.000Z""","""2026-06-02T08:12:24.000Z"""
2244,216,159,2289,2290,retry_mistakes,Retry previous mistakes in Microbial Growth to reduce repeated errors.,medium,active,performance_summary,"""2026-06-02T08:12:24.000Z""","""2026-06-02T08:12:24.000Z"""
2245,216,159,2297,2299,retry_mistakes,Retry previous mistakes in Protein Purification to reduce repeated errors.,medium,active,performance_summary,"""2026-06-02T08:12:24.000Z""","""2026-06-02T08:12:24.000Z"""
2246,216,159,2293,2294,review_subtopic,Review Recombinant DNA because this topic needs more practice (accuracy 20%).,medium,active,performance_summary,"""2026-06-02T08:12:24.000Z""","""2026-06-02T08:12:24.000Z"""
2247,216,159,2293,2294,retry_mistakes,Retry previous mistakes in Recombinant DNA to reduce repeated errors.,medium,active,performance_summary,"""2026-06-02T08:12:24.000Z""","""2026-06-02T08:12:24.000Z"""
2248,216,159,2293,2295,review_subtopic,Review Vectors because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-05-30T12:58:08.000Z""","""2026-05-30T12:58:08.000Z"""
2249,216,159,2293,2295,retry_mistakes,Retry previous mistakes in Vectors to reduce repeated errors.,medium,active,performance_summary,"""2026-05-30T12:58:08.000Z""","""2026-05-30T12:58:08.000Z"""
2250,216,159,2297,2298,retry_mistakes,Retry previous mistakes in Cell Disruption to reduce repeated errors.,medium,active,performance_summary,"""2026-06-02T08:12:24.000Z""","""2026-06-02T08:12:24.000Z"""
2251,216,159,2293,2296,review_subtopic,Review Transformation because this topic needs more practice (accuracy 11%).,medium,active,performance_summary,"""2026-06-02T08:12:24.000Z""","""2026-06-02T08:12:24.000Z"""
2252,216,159,2293,2296,retry_mistakes,Retry previous mistakes in Transformation to reduce repeated errors.,medium,active,performance_summary,"""2026-06-02T08:12:24.000Z""","""2026-06-02T08:12:24.000Z"""
2253,216,159,2289,2292,review_subtopic,Review Bioreactors because this topic needs more practice (accuracy 43%).,medium,active,performance_summary,"""2026-05-30T12:58:08.000Z""","""2026-05-30T12:58:08.000Z"""
2254,216,159,2289,2292,retry_mistakes,Retry previous mistakes in Bioreactors to reduce repeated errors.,medium,active,performance_summary,"""2026-05-30T12:58:08.000Z""","""2026-05-30T12:58:08.000Z"""
2255,216,34,397,398,review_subtopic,Practice Pumping Systems because your accuracy is 0%.,high,active,performance_summary,"""2026-06-06T11:27:16.000Z""","""2026-06-06T11:27:16.000Z"""
2256,216,34,397,398,retry_mistakes,Retry previous mistakes in Pumping Systems to reduce repeated errors.,high,active,performance_summary,"""2026-06-06T11:27:16.000Z""","""2026-06-06T11:27:16.000Z"""
2257,216,34,397,399,review_subtopic,Review Pressure Drop because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-06T11:27:16.000Z""","""2026-06-06T11:27:16.000Z"""
2258,216,34,397,399,retry_mistakes,Retry previous mistakes in Pressure Drop to reduce repeated errors.,medium,active,performance_summary,"""2026-06-06T11:27:16.000Z""","""2026-06-06T11:27:16.000Z"""
2259,216,162,2341,2342,review_subtopic,Review Distillation because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-06T12:02:17.000Z""","""2026-06-06T12:02:17.000Z"""
2260,216,162,2341,2342,retry_mistakes,Retry previous mistakes in Distillation to reduce repeated errors.,medium,active,performance_summary,"""2026-06-06T12:02:17.000Z""","""2026-06-06T12:02:17.000Z"""
2261,217,32,376,378,retry_mistakes,Retry previous mistakes in Dynamics and Control Calculation Procedures to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T16:10:15.000Z""","""2026-06-08T16:10:15.000Z"""
2262,217,32,376,377,retry_mistakes,Retry previous mistakes in Dynamics and Control Model Setup to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T16:10:15.000Z""","""2026-06-08T16:10:15.000Z"""
2263,217,32,382,383,review_subtopic,Review Dynamics and Control Edge Cases because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-08T16:10:15.000Z""","""2026-06-08T16:10:15.000Z"""
2264,217,32,382,383,retry_mistakes,Retry previous mistakes in Dynamics and Control Edge Cases to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T16:10:15.000Z""","""2026-06-08T16:10:15.000Z"""
2265,217,32,382,384,review_subtopic,Review Dynamics and Control Failure Modes because this topic needs more practice (accuracy 27%).,medium,active,performance_summary,"""2026-06-08T16:10:15.000Z""","""2026-06-08T16:10:15.000Z"""
2266,217,32,382,384,retry_mistakes,Retry previous mistakes in Dynamics and Control Failure Modes to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T16:10:15.000Z""","""2026-06-08T16:10:15.000Z"""
2267,217,32,379,381,retry_mistakes,Retry previous mistakes in Dynamics and Control Design Decisions to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T16:10:15.000Z""","""2026-06-08T16:10:15.000Z"""
2268,217,32,373,375,retry_mistakes,Retry previous mistakes in Dynamics and Control Governing Principles to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T16:10:15.000Z""","""2026-06-08T16:10:15.000Z"""
2269,217,32,373,374,retry_mistakes,Retry previous mistakes in Dynamics and Control Key Quantities to reduce repeated errors.,medium,active,performance_summary,"""2026-05-24T15:23:50.000Z""","""2026-05-24T15:23:50.000Z"""
2270,218,72,905,906,retry_mistakes,Retry previous mistakes in Inheritance Hierarchies to reduce repeated errors.,medium,active,performance_summary,"""2026-05-27T16:10:28.000Z""","""2026-05-27T16:10:28.000Z"""
2271,218,72,897,900,retry_mistakes,Retry previous mistakes in Access Modifiers to reduce repeated errors.,medium,active,performance_summary,"""2026-05-26T21:18:01.000Z""","""2026-05-26T21:18:01.000Z"""
2272,218,72,897,899,retry_mistakes,Retry previous mistakes in Constructors to reduce repeated errors.,medium,active,performance_summary,"""2026-05-27T16:10:28.000Z""","""2026-05-27T16:10:28.000Z"""
2273,218,72,901,904,retry_mistakes,Retry previous mistakes in Object State Changes to reduce repeated errors.,medium,active,performance_summary,"""2026-05-27T16:10:28.000Z""","""2026-05-27T16:10:28.000Z"""
2274,218,72,905,908,review_subtopic,Review Dynamic Dispatch because this topic needs more practice (accuracy 40%).,medium,active,performance_summary,"""2026-05-27T16:10:28.000Z""","""2026-05-27T16:10:28.000Z"""
2275,218,72,905,908,retry_mistakes,Retry previous mistakes in Dynamic Dispatch to reduce repeated errors.,medium,active,performance_summary,"""2026-05-27T16:10:28.000Z""","""2026-05-27T16:10:28.000Z"""
2276,218,72,901,902,retry_mistakes,Retry previous mistakes in Object Creation to reduce repeated errors.,medium,active,performance_summary,"""2026-05-27T16:10:28.000Z""","""2026-05-27T16:10:28.000Z"""
2277,218,72,897,898,review_subtopic,Practice Fields and Methods because your accuracy is 0%.,high,active,performance_summary,"""2026-05-26T21:18:01.000Z""","""2026-05-26T21:18:01.000Z"""
