question_id,image_required,reason,old_template,title
7753,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computerized Manufacturing Systems - Medium EPS 1
7754,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computerized Manufacturing Systems - Medium EPS 2
7755,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computerized Manufacturing Systems - Medium EPS 3
7756,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computerized Manufacturing Systems - Medium EPS 4
7757,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computerized Manufacturing Systems - Medium EPS 5
7758,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computerized Manufacturing Systems - Medium EPS 6
7759,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computerized Manufacturing Systems - Medium EPS 7
7760,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computerized Manufacturing Systems - Medium EPS 8
7761,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computerized Manufacturing Systems - Medium EPS 9
7762,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computerized Manufacturing Systems - Medium EPS 10
7763,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computerized Manufacturing Systems - Medium EPS 11
7764,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computerized Manufacturing Systems - Medium EPS 12
7765,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computerized Manufacturing Systems - Medium EPS 13
7766,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computerized Manufacturing Systems - Medium EPS 14
7767,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computerized Manufacturing Systems - Medium EPS 15
7768,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computerized Manufacturing Systems - Medium EPS 16
7786,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fluid Mechanics 2 - Medium EPS 2
7787,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fluid Mechanics 2 - Medium EPS 3
7788,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fluid Mechanics 2 - Medium EPS 4
7798,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fluid Mechanics 2 - Medium EPS 14
7799,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fluid Mechanics 2 - Medium EPS 15
7800,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Fluid Mechanics 2 - Medium EPS 16
7810,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Linear Control - Easy EPS 2
7822,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Linear Control - Medium EPS 6
7834,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Linear Control - Hard EPS 2
7842,False,removed_empty_or_unsupported_visual_template,automaton,Introduction to Microcomputers - Easy EPS 2
7844,False,removed_empty_or_unsupported_visual_template,automaton,Introduction to Microcomputers - Easy EPS 4
7846,False,removed_empty_or_unsupported_visual_template,automaton,Introduction to Microcomputers - Easy EPS 6
7848,False,removed_empty_or_unsupported_visual_template,automaton,Introduction to Microcomputers - Easy EPS 8
7849,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Microcomputers - Medium EPS 1
7850,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Microcomputers - Medium EPS 2
7851,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Microcomputers - Medium EPS 3
7852,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Microcomputers - Medium EPS 4
7853,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Microcomputers - Medium EPS 5
7854,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Microcomputers - Medium EPS 6
7855,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Microcomputers - Medium EPS 7
7856,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Microcomputers - Medium EPS 8
7857,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Microcomputers - Medium EPS 9
7858,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Microcomputers - Medium EPS 10
7859,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Microcomputers - Medium EPS 11
7860,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Microcomputers - Medium EPS 12
7861,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Microcomputers - Medium EPS 13
7862,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Microcomputers - Medium EPS 14
7863,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Microcomputers - Medium EPS 15
7864,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Microcomputers - Medium EPS 16
7874,False,removed_empty_or_unsupported_visual_template,automaton,Embedded Computer Systems - Easy EPS 2
7881,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Embedded Computer Systems - Medium EPS 1
7882,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Embedded Computer Systems - Medium EPS 2
7883,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Embedded Computer Systems - Medium EPS 3
7884,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Embedded Computer Systems - Medium EPS 4
7885,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Embedded Computer Systems - Medium EPS 5
7886,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Embedded Computer Systems - Medium EPS 6
7887,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Embedded Computer Systems - Medium EPS 7
7888,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Embedded Computer Systems - Medium EPS 8
7889,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Embedded Computer Systems - Medium EPS 9
7890,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Embedded Computer Systems - Medium EPS 10
7891,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Embedded Computer Systems - Medium EPS 11
7892,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Embedded Computer Systems - Medium EPS 12
7893,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Embedded Computer Systems - Medium EPS 13
7894,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Embedded Computer Systems - Medium EPS 14
7895,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Embedded Computer Systems - Medium EPS 15
7896,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Embedded Computer Systems - Medium EPS 16
7938,False,theory_or_conceptual_question_without_explicit_visual_components,generic_concept,Linear Algebra - concept discrimination 2
7941,False,theory_or_conceptual_question_without_explicit_visual_components,generic_concept,Linear Algebra - concept discrimination 5
7942,False,theory_or_conceptual_question_without_explicit_visual_components,generic_concept,Linear Algebra - concept discrimination 6
7943,False,theory_or_conceptual_question_without_explicit_visual_components,generic_concept,Linear Algebra - concept discrimination 7
7944,False,theory_or_conceptual_question_without_explicit_visual_components,generic_concept,Linear Algebra - concept discrimination 8
7945,False,removed_data_only_or_non_structural_visual_v5,determinant,Linear Algebra - calculation 0
7946,False,removed_data_only_or_non_structural_visual_v5,determinant,Linear Algebra - calculation 1
7947,False,removed_data_only_or_non_structural_visual_v5,determinant,Linear Algebra - calculation 2
7948,False,removed_data_only_or_non_structural_visual_v5,determinant,Linear Algebra - calculation 3
7949,False,removed_data_only_or_non_structural_visual_v5,determinant,Linear Algebra - calculation 4
7950,False,removed_data_only_or_non_structural_visual_v5,determinant,Linear Algebra - calculation 5
7951,False,removed_data_only_or_non_structural_visual_v5,determinant,Linear Algebra - calculation 6
7952,False,removed_data_only_or_non_structural_visual_v5,determinant,Linear Algebra - calculation 7
7953,False,removed_data_only_or_non_structural_visual_v5,determinant,Linear Algebra - calculation 8
7954,False,removed_data_only_or_non_structural_visual_v5,determinant,Linear Algebra - calculation 9
7955,False,removed_data_only_or_non_structural_visual_v5,determinant,Linear Algebra - calculation 10
7956,False,removed_data_only_or_non_structural_visual_v5,determinant,Linear Algebra - calculation 11
7957,False,removed_data_only_or_non_structural_visual_v5,determinant,Linear Algebra - calculation 12
7958,False,removed_data_only_or_non_structural_visual_v5,determinant,Linear Algebra - calculation 13
7959,False,removed_data_only_or_non_structural_visual_v5,determinant,Linear Algebra - calculation 14
7960,False,removed_data_only_or_non_structural_visual_v5,determinant,Linear Algebra - calculation 15
7962,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Linear Algebra - edge calculation 1
7965,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Linear Algebra - edge calculation 4
7966,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Linear Algebra - edge calculation 5
7967,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Linear Algebra - edge calculation 6
7968,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Linear Algebra - edge calculation 7
7974,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Information Systems - concept discrimination 6
7982,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Introduction to Information Systems - applied management calculation 5
7990,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Introduction to Information Systems - applied management calculation 13
7998,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Information Systems - applied management calculation 5
8001,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Foundations of Probability - concept discrimination 1
8009,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Foundations of Probability - calculation 0
8017,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Foundations of Probability - calculation 8
8025,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Foundations of Probability - edge calculation 0
8033,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Probability and Statistics - concept discrimination 1
8041,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Probability and Statistics - calculation 0
8049,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Probability and Statistics - calculation 8
8057,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Probability and Statistics - edge calculation 0
8065,False,removed_empty_or_unsupported_visual_template,cad_object,Engineering Graphics - concept discrimination 1
8066,False,removed_empty_or_unsupported_visual_template,cad_object,Engineering Graphics - concept discrimination 2
8067,False,removed_empty_or_unsupported_visual_template,cad_object,Engineering Graphics - concept discrimination 3
8068,False,removed_empty_or_unsupported_visual_template,cad_object,Engineering Graphics - concept discrimination 4
8069,False,removed_empty_or_unsupported_visual_template,cad_object,Engineering Graphics - concept discrimination 5
8070,False,removed_empty_or_unsupported_visual_template,cad_object,Engineering Graphics - concept discrimination 6
8071,False,removed_empty_or_unsupported_visual_template,cad_object,Engineering Graphics - concept discrimination 7
8072,False,removed_empty_or_unsupported_visual_template,cad_object,Engineering Graphics - concept discrimination 8
8073,False,removed_visual_template_without_explicit_support,coordinate_line,Engineering Graphics - drawing measurement 0
8074,False,removed_visual_template_without_explicit_support,coordinate_line,Engineering Graphics - drawing measurement 1
8075,False,removed_visual_template_without_explicit_support,coordinate_line,Engineering Graphics - drawing measurement 2
8076,False,removed_visual_template_without_explicit_support,coordinate_line,Engineering Graphics - drawing measurement 3
8077,False,removed_visual_template_without_explicit_support,coordinate_line,Engineering Graphics - drawing measurement 4
8078,False,removed_visual_template_without_explicit_support,coordinate_line,Engineering Graphics - drawing measurement 5
8079,False,removed_visual_template_without_explicit_support,coordinate_line,Engineering Graphics - drawing measurement 6
8080,False,removed_visual_template_without_explicit_support,coordinate_line,Engineering Graphics - drawing measurement 7
8081,False,removed_visual_template_without_explicit_support,coordinate_line,Engineering Graphics - drawing measurement 8
8082,False,removed_visual_template_without_explicit_support,coordinate_line,Engineering Graphics - drawing measurement 9
8083,False,removed_visual_template_without_explicit_support,coordinate_line,Engineering Graphics - drawing measurement 10
8084,False,removed_visual_template_without_explicit_support,coordinate_line,Engineering Graphics - drawing measurement 11
8085,False,removed_visual_template_without_explicit_support,coordinate_line,Engineering Graphics - drawing measurement 12
8086,False,removed_visual_template_without_explicit_support,coordinate_line,Engineering Graphics - drawing measurement 13
8087,False,removed_visual_template_without_explicit_support,coordinate_line,Engineering Graphics - drawing measurement 14
8088,False,removed_visual_template_without_explicit_support,coordinate_line,Engineering Graphics - drawing measurement 15
8089,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics - drawing measurement 0
8090,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics - drawing measurement 1
8091,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics - drawing measurement 2
8092,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics - drawing measurement 3
8093,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics - drawing measurement 4
8094,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics - drawing measurement 5
8095,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics - drawing measurement 6
8096,False,removed_empty_geometry_template_v4,cad_object,Engineering Graphics - drawing measurement 7
8098,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Physics 1 - concept discrimination 2
8100,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Physics 1 - concept discrimination 4
8104,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Physics 1 - concept discrimination 8
8105,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 0
8107,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 2
8108,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 3
8110,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 5
8111,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 6
8112,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 7
8113,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 8
8115,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 10
8116,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 11
8117,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 12
8119,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 14
8120,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 15
8121,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 0
8122,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 1
8123,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 2
8124,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 3
8125,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 4
8126,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 5
8127,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 6
8128,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 1 - mechanics computation 7
8132,False,removed_empty_or_unsupported_visual_template,automaton,Computer Applications - concept discrimination 4
8144,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computer Applications - applied management calculation 7
8160,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Computer Applications - applied management calculation 7
8194,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Physics 1 - concept discrimination 2
8195,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Physics 1 - concept discrimination 3
8196,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Physics 1 - concept discrimination 4
8199,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Physics 1 - concept discrimination 7
8200,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Physics 1 - concept discrimination 8
8201,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 0
8202,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 1
8203,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 2
8204,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 3
8205,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 4
8206,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 5
8207,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 6
8208,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 7
8209,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 8
8210,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 9
8211,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 10
8212,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 11
8213,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 12
8214,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 13
8215,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 14
8216,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 15
8217,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 0
8218,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 1
8219,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 2
8220,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 3
8221,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 4
8222,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 5
8223,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 6
8224,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - mechanics computation 7
8226,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Physics 2 - concept discrimination 2
8230,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Physics 2 - concept discrimination 6
8234,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 2 - mechanics computation 1
8238,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 2 - mechanics computation 5
8240,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 2 - mechanics computation 7
8242,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 2 - mechanics computation 9
8246,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 2 - mechanics computation 13
8249,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 2 - mechanics computation 0
8250,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 2 - mechanics computation 1
8251,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 2 - mechanics computation 2
8252,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 2 - mechanics computation 3
8253,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 2 - mechanics computation 4
8254,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 2 - mechanics computation 5
8255,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 2 - mechanics computation 6
8256,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 2 - mechanics computation 7
8257,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Statistical Inference - concept discrimination 1
8265,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Statistical Inference - calculation 0
8266,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Statistical Inference - calculation 1
8269,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Statistical Inference - calculation 4
8270,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Statistical Inference - calculation 5
8271,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Statistical Inference - calculation 6
8273,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Statistical Inference - calculation 8
8274,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Statistical Inference - calculation 9
8277,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Statistical Inference - calculation 12
8278,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Statistical Inference - calculation 13
8281,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Statistical Inference - edge calculation 0
8285,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Statistical Inference - edge calculation 4
8345,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Databases - SQL/normalization analysis 0
8356,False,removed_empty_or_unsupported_visual_template,automaton,Programming Foundations - concept discrimination 4
8380,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Programming Foundations - code tracing 3
8386,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Deterministic Operations Research - concept discrimination 2
8390,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Deterministic Operations Research - concept discrimination 6
8393,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 0
8394,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 1
8395,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 2
8396,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 3
8397,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 4
8398,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 5
8399,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 6
8400,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 7
8401,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 8
8402,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 9
8403,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 10
8404,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 11
8405,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 12
8406,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 13
8407,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 14
8408,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 15
8409,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 0
8410,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 1
8411,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 2
8412,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 3
8413,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 4
8414,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 5
8415,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 6
8416,False,removed_unstructured_givens_only_image,givens_only_from_explicit_question_data,Deterministic Operations Research - optimization/queueing analysis 7
8418,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Physics 2 - concept discrimination 2
8422,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Physics 2 - concept discrimination 6
8426,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 2 - mechanics computation 1
8428,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 2 - mechanics computation 3
8430,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 2 - mechanics computation 5
8434,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 2 - mechanics computation 9
8436,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 2 - mechanics computation 11
8438,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 2 - mechanics computation 13
8441,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 2 - mechanics computation 0
8442,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 2 - mechanics computation 1
8443,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 2 - mechanics computation 2
8444,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 2 - mechanics computation 3
8445,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 2 - mechanics computation 4
8446,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 2 - mechanics computation 5
