id,user_id,course_id,topic_id,subtopic_id,session_type,status,total_questions,answered_count,correct_count,earned_score,total_max_score,started_at,completed_at,created_at,updated_at
892,224,161,2325,,weak_area,completed,9,9,6,12,19,"""2026-05-03T11:48:34.000Z""","""2026-05-03T12:07:34.000Z""","""2026-05-03T11:48:34.000Z""","""2026-05-03T12:07:34.000Z"""
893,224,224,3333,,topic,completed,8,8,5,9,15,"""2026-06-10T19:15:20.000Z""","""2026-06-10T19:37:20.000Z""","""2026-06-10T19:15:20.000Z""","""2026-06-10T19:37:20.000Z"""
894,224,83,1081,,weak_area,completed,7,7,5,7,12,"""2026-04-28T19:34:53.000Z""","""2026-04-28T19:52:53.000Z""","""2026-04-28T19:34:53.000Z""","""2026-04-28T19:52:53.000Z"""
895,224,204,3009,,weak_area,completed,10,10,5,7,18,"""2026-05-21T11:34:30.000Z""","""2026-05-21T11:43:30.000Z""","""2026-05-21T11:34:30.000Z""","""2026-05-21T11:43:30.000Z"""
896,225,32,376,,topic,completed,10,10,6,12,21,"""2026-05-22T13:21:44.000Z""","""2026-05-22T13:32:44.000Z""","""2026-05-22T13:21:44.000Z""","""2026-05-22T13:32:44.000Z"""
897,225,125,1745,,mixed,completed,9,9,8,18,21,"""2026-05-23T13:58:21.000Z""","""2026-05-23T14:21:21.000Z""","""2026-05-23T13:58:21.000Z""","""2026-05-23T14:21:21.000Z"""
898,225,169,2453,,mistakes,completed,6,6,4,7,13,"""2026-05-27T09:36:44.000Z""","""2026-05-27T09:55:44.000Z""","""2026-05-27T09:36:44.000Z""","""2026-05-27T09:55:44.000Z"""
899,225,134,1889,,mixed,completed,7,7,6,13,14,"""2026-06-09T07:53:54.000Z""","""2026-06-09T08:10:54.000Z""","""2026-06-09T07:53:54.000Z""","""2026-06-09T08:10:54.000Z"""
900,225,54,637,,topic,completed,9,9,6,10,18,"""2026-05-31T10:50:13.000Z""","""2026-05-31T11:14:13.000Z""","""2026-05-31T10:50:13.000Z""","""2026-05-31T11:14:13.000Z"""
901,225,32,382,,weak_area,completed,9,9,7,14,18,"""2026-06-09T14:51:38.000Z""","""2026-06-09T15:02:38.000Z""","""2026-06-09T14:51:38.000Z""","""2026-06-09T15:02:38.000Z"""
902,226,84,1089,,weak_area,completed,6,6,2,3,10,"""2026-05-23T17:01:33.000Z""","""2026-05-23T17:15:33.000Z""","""2026-05-23T17:01:33.000Z""","""2026-05-23T17:15:33.000Z"""
903,226,6,61,,topic,completed,9,9,6,11,18,"""2026-05-28T07:57:00.000Z""","""2026-05-28T08:19:00.000Z""","""2026-05-28T07:57:00.000Z""","""2026-05-28T08:19:00.000Z"""
904,226,230,3429,,weak_area,completed,10,10,6,10,19,"""2026-05-17T21:18:23.000Z""","""2026-05-17T21:36:23.000Z""","""2026-05-17T21:18:23.000Z""","""2026-05-17T21:36:23.000Z"""
905,226,123,1721,,mixed,completed,10,10,4,6,19,"""2026-05-10T08:01:00.000Z""","""2026-05-10T08:21:00.000Z""","""2026-05-10T08:01:00.000Z""","""2026-05-10T08:21:00.000Z"""
906,226,103,1401,,weak_area,completed,8,8,4,7,16,"""2026-06-11T17:51:23.000Z""","""2026-06-11T18:09:23.000Z""","""2026-06-11T17:51:23.000Z""","""2026-06-11T18:09:23.000Z"""
907,227,66,805,,weak_area,completed,6,6,3,8,13,"""2026-05-05T08:43:21.000Z""","""2026-05-05T08:56:21.000Z""","""2026-05-05T08:43:21.000Z""","""2026-05-05T08:56:21.000Z"""
908,227,191,2809,,mixed,completed,10,10,6,11,20,"""2026-05-17T12:57:05.000Z""","""2026-05-17T13:08:05.000Z""","""2026-05-17T12:57:05.000Z""","""2026-05-17T13:08:05.000Z"""
909,227,191,2813,,mistakes,completed,9,9,6,10,17,"""2026-05-16T10:29:53.000Z""","""2026-05-16T10:45:53.000Z""","""2026-05-16T10:29:53.000Z""","""2026-05-16T10:45:53.000Z"""
910,227,133,1877,,topic,completed,9,9,3,6,18,"""2026-05-25T12:38:07.000Z""","""2026-05-25T13:02:07.000Z""","""2026-05-25T12:38:07.000Z""","""2026-05-25T13:02:07.000Z"""
911,228,5,58,,mistakes,completed,6,6,2,4,13,"""2026-05-19T17:32:40.000Z""","""2026-05-19T17:46:40.000Z""","""2026-05-19T17:32:40.000Z""","""2026-05-19T17:46:40.000Z"""
912,228,5,49,,topic,completed,9,9,5,10,18,"""2026-05-20T11:16:53.000Z""","""2026-05-20T11:28:53.000Z""","""2026-05-20T11:16:53.000Z""","""2026-05-20T11:28:53.000Z"""
913,228,71,889,,mistakes,completed,7,7,5,8,14,"""2026-05-21T12:17:10.000Z""","""2026-05-21T12:40:10.000Z""","""2026-05-21T12:17:10.000Z""","""2026-05-21T12:40:10.000Z"""
914,228,71,881,,mistakes,completed,9,9,4,9,21,"""2026-05-22T11:25:09.000Z""","""2026-05-22T11:46:09.000Z""","""2026-05-22T11:25:09.000Z""","""2026-05-22T11:46:09.000Z"""
915,228,172,2505,,mixed,completed,8,8,5,11,16,"""2026-06-01T10:21:35.000Z""","""2026-06-01T10:32:35.000Z""","""2026-06-01T10:21:35.000Z""","""2026-06-01T10:32:35.000Z"""
916,228,52,622,,mixed,completed,8,8,1,1,18,"""2026-04-29T20:32:33.000Z""","""2026-04-29T20:50:33.000Z""","""2026-04-29T20:32:33.000Z""","""2026-04-29T20:50:33.000Z"""
917,229,52,616,,mistakes,completed,9,9,3,6,15,"""2026-06-02T11:46:54.000Z""","""2026-06-02T12:08:54.000Z""","""2026-06-02T11:46:54.000Z""","""2026-06-02T12:08:54.000Z"""
918,229,52,622,,mixed,completed,9,9,5,11,21,"""2026-05-02T18:24:48.000Z""","""2026-05-02T18:37:48.000Z""","""2026-05-02T18:24:48.000Z""","""2026-05-02T18:37:48.000Z"""
919,229,238,3553,,mixed,completed,10,10,4,10,23,"""2026-06-07T19:20:01.000Z""","""2026-06-07T19:33:01.000Z""","""2026-06-07T19:20:01.000Z""","""2026-06-07T19:33:01.000Z"""
920,229,238,3561,,mistakes,completed,10,10,4,8,21,"""2026-05-21T10:17:40.000Z""","""2026-05-21T10:32:40.000Z""","""2026-05-21T10:17:40.000Z""","""2026-05-21T10:32:40.000Z"""
921,229,95,1265,,topic,completed,6,6,2,3,12,"""2026-05-23T12:51:27.000Z""","""2026-05-23T12:59:27.000Z""","""2026-05-23T12:51:27.000Z""","""2026-05-23T12:59:27.000Z"""
922,229,52,616,,mistakes,completed,7,7,2,4,17,"""2026-05-13T08:12:34.000Z""","""2026-05-13T08:26:34.000Z""","""2026-05-13T08:12:34.000Z""","""2026-05-13T08:26:34.000Z"""
923,230,22,253,,weak_area,completed,10,10,8,16,20,"""2026-05-09T19:06:36.000Z""","""2026-05-09T19:25:36.000Z""","""2026-05-09T19:06:36.000Z""","""2026-05-09T19:25:36.000Z"""
924,230,164,2373,,topic,completed,7,7,6,12,15,"""2026-05-07T09:08:52.000Z""","""2026-05-07T09:33:52.000Z""","""2026-05-07T09:08:52.000Z""","""2026-05-07T09:33:52.000Z"""
925,230,129,1817,,topic,completed,7,7,5,10,15,"""2026-05-31T13:38:45.000Z""","""2026-05-31T14:02:45.000Z""","""2026-05-31T13:38:45.000Z""","""2026-05-31T14:02:45.000Z"""
926,230,233,3473,,mistakes,completed,8,8,6,8,13,"""2026-05-11T09:28:47.000Z""","""2026-05-11T09:52:47.000Z""","""2026-05-11T09:28:47.000Z""","""2026-05-11T09:52:47.000Z"""
927,230,164,2373,,mistakes,completed,8,8,7,14,17,"""2026-06-01T15:07:06.000Z""","""2026-06-01T15:28:06.000Z""","""2026-06-01T15:07:06.000Z""","""2026-06-01T15:28:06.000Z"""
928,230,192,2825,,topic,completed,10,10,6,10,19,"""2026-06-07T18:05:11.000Z""","""2026-06-07T18:30:11.000Z""","""2026-06-07T18:05:11.000Z""","""2026-06-07T18:30:11.000Z"""
929,231,170,2469,,mistakes,completed,7,7,2,4,14,"""2026-05-02T21:01:09.000Z""","""2026-05-02T21:16:09.000Z""","""2026-05-02T21:01:09.000Z""","""2026-05-02T21:16:09.000Z"""
930,231,125,1753,,mixed,completed,7,7,6,13,16,"""2026-05-03T15:52:43.000Z""","""2026-05-03T16:14:43.000Z""","""2026-05-03T15:52:43.000Z""","""2026-05-03T16:14:43.000Z"""
931,231,139,1977,,topic,completed,9,9,9,15,15,"""2026-06-10T07:53:57.000Z""","""2026-06-10T08:15:57.000Z""","""2026-06-10T07:53:57.000Z""","""2026-06-10T08:15:57.000Z"""
932,231,139,1969,,weak_area,completed,7,7,4,9,17,"""2026-06-10T10:14:57.000Z""","""2026-06-10T10:27:57.000Z""","""2026-06-10T10:14:57.000Z""","""2026-06-10T10:27:57.000Z"""
933,232,239,3569,,mixed,completed,9,9,3,4,15,"""2026-05-23T13:56:27.000Z""","""2026-05-23T14:19:27.000Z""","""2026-05-23T13:56:27.000Z""","""2026-05-23T14:19:27.000Z"""
934,232,204,3009,,mistakes,completed,9,9,5,8,15,"""2026-06-05T12:20:58.000Z""","""2026-06-05T12:37:58.000Z""","""2026-06-05T12:20:58.000Z""","""2026-06-05T12:37:58.000Z"""
935,232,14,157,,mixed,completed,6,6,3,6,14,"""2026-05-30T07:58:18.000Z""","""2026-05-30T08:09:18.000Z""","""2026-05-30T07:58:18.000Z""","""2026-05-30T08:09:18.000Z"""
936,232,46,544,,weak_area,completed,10,10,7,14,20,"""2026-05-02T10:38:44.000Z""","""2026-05-02T10:55:44.000Z""","""2026-05-02T10:38:44.000Z""","""2026-05-02T10:55:44.000Z"""
937,232,239,3569,,weak_area,completed,9,9,6,8,16,"""2026-05-19T16:56:18.000Z""","""2026-05-19T17:09:18.000Z""","""2026-05-19T16:56:18.000Z""","""2026-05-19T17:09:18.000Z"""
938,233,133,1877,,weak_area,completed,6,6,1,2,14,"""2026-05-29T10:32:21.000Z""","""2026-05-29T10:42:21.000Z""","""2026-05-29T10:32:21.000Z""","""2026-05-29T10:42:21.000Z"""
939,233,49,580,,weak_area,completed,8,8,4,6,15,"""2026-05-30T17:22:54.000Z""","""2026-05-30T17:39:54.000Z""","""2026-05-30T17:22:54.000Z""","""2026-05-30T17:39:54.000Z"""
940,233,49,580,,mixed,completed,9,9,2,5,16,"""2026-05-31T14:27:12.000Z""","""2026-05-31T14:49:12.000Z""","""2026-05-31T14:27:12.000Z""","""2026-05-31T14:49:12.000Z"""
941,233,16,184,,mistakes,completed,10,10,1,1,21,"""2026-06-01T09:15:49.000Z""","""2026-06-01T09:31:49.000Z""","""2026-06-01T09:15:49.000Z""","""2026-06-01T09:31:49.000Z"""
942,234,33,394,,mixed,completed,10,10,7,12,19,"""2026-05-06T21:44:31.000Z""","""2026-05-06T21:53:31.000Z""","""2026-05-06T21:44:31.000Z""","""2026-05-06T21:53:31.000Z"""
943,234,238,3557,,weak_area,completed,8,8,5,11,16,"""2026-04-29T14:14:18.000Z""","""2026-04-29T14:22:18.000Z""","""2026-04-29T14:14:18.000Z""","""2026-04-29T14:22:18.000Z"""
944,234,188,2761,,mixed,completed,8,8,7,14,17,"""2026-05-09T10:58:29.000Z""","""2026-05-09T11:22:29.000Z""","""2026-05-09T10:58:29.000Z""","""2026-05-09T11:22:29.000Z"""
945,234,33,394,,mistakes,completed,9,9,7,12,16,"""2026-05-05T08:12:13.000Z""","""2026-05-05T08:28:13.000Z""","""2026-05-05T08:12:13.000Z""","""2026-05-05T08:28:13.000Z"""
946,235,24,286,,mistakes,completed,8,8,3,5,16,"""2026-06-07T07:51:01.000Z""","""2026-06-07T08:14:01.000Z""","""2026-06-07T07:51:01.000Z""","""2026-06-07T08:14:01.000Z"""
947,235,24,280,,mixed,completed,9,9,3,5,19,"""2026-05-19T10:49:23.000Z""","""2026-05-19T11:03:23.000Z""","""2026-05-19T10:49:23.000Z""","""2026-05-19T11:03:23.000Z"""
948,235,80,1037,,weak_area,completed,8,8,6,13,19,"""2026-05-24T08:16:49.000Z""","""2026-05-24T08:40:49.000Z""","""2026-05-24T08:16:49.000Z""","""2026-05-24T08:40:49.000Z"""
949,235,24,280,,mixed,completed,10,10,3,8,23,"""2026-05-21T13:56:27.000Z""","""2026-05-21T14:11:27.000Z""","""2026-05-21T13:56:27.000Z""","""2026-05-21T14:11:27.000Z"""
950,235,51,601,,weak_area,completed,8,8,6,12,16,"""2026-05-08T16:51:39.000Z""","""2026-05-08T17:10:39.000Z""","""2026-05-08T16:51:39.000Z""","""2026-05-08T17:10:39.000Z"""
951,235,24,283,,mixed,completed,7,7,4,9,16,"""2026-05-29T18:44:16.000Z""","""2026-05-29T19:05:16.000Z""","""2026-05-29T18:44:16.000Z""","""2026-05-29T19:05:16.000Z"""
952,236,83,1081,,topic,completed,9,9,3,7,20,"""2026-05-12T09:34:37.000Z""","""2026-05-12T09:45:37.000Z""","""2026-05-12T09:34:37.000Z""","""2026-05-12T09:45:37.000Z"""
953,236,55,649,,topic,completed,6,6,4,6,11,"""2026-05-09T15:33:33.000Z""","""2026-05-09T15:48:33.000Z""","""2026-05-09T15:33:33.000Z""","""2026-05-09T15:48:33.000Z"""
954,236,240,3589,,mixed,completed,9,9,5,9,17,"""2026-05-27T08:55:56.000Z""","""2026-05-27T09:19:56.000Z""","""2026-05-27T08:55:56.000Z""","""2026-05-27T09:19:56.000Z"""
955,236,114,1573,,mixed,completed,7,7,2,2,17,"""2026-05-31T21:18:59.000Z""","""2026-05-31T21:32:59.000Z""","""2026-05-31T21:18:59.000Z""","""2026-05-31T21:32:59.000Z"""
956,236,188,2757,,mixed,completed,7,7,3,7,17,"""2026-05-25T13:15:33.000Z""","""2026-05-25T13:35:33.000Z""","""2026-05-25T13:15:33.000Z""","""2026-05-25T13:35:33.000Z"""
957,237,235,3509,,mixed,completed,7,7,4,7,15,"""2026-06-15T13:30:53.000Z""","""2026-06-15T13:53:53.000Z""","""2026-06-15T13:30:53.000Z""","""2026-06-15T13:53:53.000Z"""
958,237,54,640,,mixed,completed,7,7,3,4,11,"""2026-06-16T12:31:05.000Z""","""2026-06-16T12:53:05.000Z""","""2026-06-16T12:31:05.000Z""","""2026-06-16T12:53:05.000Z"""
959,237,62,749,,weak_area,completed,8,8,7,15,17,"""2026-06-17T11:50:45.000Z""","""2026-06-17T12:15:45.000Z""","""2026-06-17T11:50:45.000Z""","""2026-06-17T12:15:45.000Z"""
960,237,30,355,,weak_area,completed,10,10,10,20,20,"""2026-05-04T13:36:25.000Z""","""2026-05-04T14:00:25.000Z""","""2026-05-04T13:36:25.000Z""","""2026-05-04T14:00:25.000Z"""
961,238,34,397,,mixed,completed,7,7,6,13,15,"""2026-05-20T17:41:42.000Z""","""2026-05-20T18:02:42.000Z""","""2026-05-20T17:41:42.000Z""","""2026-05-20T18:02:42.000Z"""
962,238,204,3009,,mixed,completed,9,9,5,12,20,"""2026-05-21T12:27:48.000Z""","""2026-05-21T12:45:48.000Z""","""2026-05-21T12:27:48.000Z""","""2026-05-21T12:45:48.000Z"""
963,238,144,2049,,topic,completed,9,9,4,7,20,"""2026-05-22T11:07:40.000Z""","""2026-05-22T11:23:40.000Z""","""2026-05-22T11:07:40.000Z""","""2026-05-22T11:23:40.000Z"""
964,238,44,520,,weak_area,completed,8,8,6,13,17,"""2026-05-23T10:01:59.000Z""","""2026-05-23T10:22:59.000Z""","""2026-05-23T10:01:59.000Z""","""2026-05-23T10:22:59.000Z"""
965,238,204,3009,,weak_area,completed,8,8,4,7,15,"""2026-06-05T14:24:55.000Z""","""2026-06-05T14:48:55.000Z""","""2026-06-05T14:24:55.000Z""","""2026-06-05T14:48:55.000Z"""
966,239,11,121,,mixed,completed,8,8,8,18,18,"""2026-06-03T08:39:27.000Z""","""2026-06-03T09:04:27.000Z""","""2026-06-03T08:39:27.000Z""","""2026-06-03T09:04:27.000Z"""
967,239,85,1117,,topic,completed,8,8,6,15,20,"""2026-05-04T14:15:32.000Z""","""2026-05-04T14:24:32.000Z""","""2026-05-04T14:15:32.000Z""","""2026-05-04T14:24:32.000Z"""
968,239,31,367,,mistakes,completed,9,9,9,19,19,"""2026-05-20T17:09:34.000Z""","""2026-05-20T17:25:34.000Z""","""2026-05-20T17:09:34.000Z""","""2026-05-20T17:25:34.000Z"""
969,239,85,1113,,mixed,completed,10,10,9,19,21,"""2026-05-30T10:37:50.000Z""","""2026-05-30T10:53:50.000Z""","""2026-05-30T10:37:50.000Z""","""2026-05-30T10:53:50.000Z"""
970,240,159,2289,,mistakes,completed,10,10,8,16,22,"""2026-05-16T10:51:17.000Z""","""2026-05-16T11:09:17.000Z""","""2026-05-16T10:51:17.000Z""","""2026-05-16T11:09:17.000Z"""
971,240,159,2293,,weak_area,completed,8,8,7,15,18,"""2026-05-17T20:48:03.000Z""","""2026-05-17T20:56:03.000Z""","""2026-05-17T20:48:03.000Z""","""2026-05-17T20:56:03.000Z"""
972,240,159,2293,,mixed,completed,6,6,6,13,13,"""2026-05-18T16:11:21.000Z""","""2026-05-18T16:33:21.000Z""","""2026-05-18T16:11:21.000Z""","""2026-05-18T16:33:21.000Z"""
973,240,200,2953,,topic,completed,6,6,4,9,14,"""2026-06-02T12:38:32.000Z""","""2026-06-02T12:58:32.000Z""","""2026-06-02T12:38:32.000Z""","""2026-06-02T12:58:32.000Z"""
974,240,200,2953,,mixed,completed,9,9,6,12,20,"""2026-06-12T16:23:55.000Z""","""2026-06-12T16:48:55.000Z""","""2026-06-12T16:23:55.000Z""","""2026-06-12T16:48:55.000Z"""
975,240,50,595,,mixed,completed,9,9,7,14,17,"""2026-06-08T21:46:06.000Z""","""2026-06-08T21:58:06.000Z""","""2026-06-08T21:46:06.000Z""","""2026-06-08T21:58:06.000Z"""
976,241,29,340,,mistakes,completed,10,10,9,19,22,"""2026-05-19T15:54:07.000Z""","""2026-05-19T16:18:07.000Z""","""2026-05-19T15:54:07.000Z""","""2026-05-19T16:18:07.000Z"""
977,241,237,3541,,mixed,completed,10,10,5,12,22,"""2026-04-30T14:45:45.000Z""","""2026-04-30T15:04:45.000Z""","""2026-04-30T14:45:45.000Z""","""2026-04-30T15:04:45.000Z"""
978,241,154,2213,,mixed,completed,6,6,4,7,12,"""2026-05-21T08:25:07.000Z""","""2026-05-21T08:41:07.000Z""","""2026-05-21T08:25:07.000Z""","""2026-05-21T08:41:07.000Z"""
979,241,72,897,,weak_area,completed,10,10,3,6,20,"""2026-04-29T16:17:27.000Z""","""2026-04-29T16:36:27.000Z""","""2026-04-29T16:17:27.000Z""","""2026-04-29T16:36:27.000Z"""
980,242,60,709,,weak_area,completed,9,9,5,8,18,"""2026-06-06T17:17:14.000Z""","""2026-06-06T17:34:14.000Z""","""2026-06-06T17:17:14.000Z""","""2026-06-06T17:34:14.000Z"""
981,242,104,1409,,mixed,completed,10,10,7,11,18,"""2026-06-10T09:03:30.000Z""","""2026-06-10T09:16:30.000Z""","""2026-06-10T09:03:30.000Z""","""2026-06-10T09:16:30.000Z"""
982,242,165,2389,,mixed,completed,10,10,8,14,19,"""2026-05-15T16:53:53.000Z""","""2026-05-15T17:15:53.000Z""","""2026-05-15T16:53:53.000Z""","""2026-05-15T17:15:53.000Z"""
983,242,24,283,,mistakes,completed,6,6,1,2,14,"""2026-05-09T12:33:40.000Z""","""2026-05-09T12:57:40.000Z""","""2026-05-09T12:33:40.000Z""","""2026-05-09T12:57:40.000Z"""
984,242,24,283,,mistakes,completed,8,8,6,12,18,"""2026-05-06T08:24:44.000Z""","""2026-05-06T08:45:44.000Z""","""2026-05-06T08:24:44.000Z""","""2026-05-06T08:45:44.000Z"""
985,242,18,208,,mixed,completed,7,7,7,13,13,"""2026-05-21T09:14:03.000Z""","""2026-05-21T09:38:03.000Z""","""2026-05-21T09:14:03.000Z""","""2026-05-21T09:38:03.000Z"""
986,243,102,1377,,mixed,completed,8,8,2,5,15,"""2026-05-17T12:44:08.000Z""","""2026-05-17T12:59:08.000Z""","""2026-05-17T12:44:08.000Z""","""2026-05-17T12:59:08.000Z"""
987,243,38,451,,mixed,completed,9,9,6,11,18,"""2026-05-01T16:51:47.000Z""","""2026-05-01T17:00:47.000Z""","""2026-05-01T16:51:47.000Z""","""2026-05-01T17:00:47.000Z"""
988,243,123,1717,,topic,completed,7,7,3,5,16,"""2026-05-24T19:46:00.000Z""","""2026-05-24T19:59:00.000Z""","""2026-05-24T19:46:00.000Z""","""2026-05-24T19:59:00.000Z"""
989,243,123,1713,,weak_area,completed,10,10,4,8,20,"""2026-04-28T11:56:10.000Z""","""2026-04-28T12:09:10.000Z""","""2026-04-28T11:56:10.000Z""","""2026-04-28T12:09:10.000Z"""
990,244,67,817,,mixed,completed,10,10,7,14,23,"""2026-06-02T20:49:06.000Z""","""2026-06-02T21:14:06.000Z""","""2026-06-02T20:49:06.000Z""","""2026-06-02T21:14:06.000Z"""
991,244,234,3493,,mistakes,completed,9,9,7,17,21,"""2026-05-01T08:54:52.000Z""","""2026-05-01T09:16:52.000Z""","""2026-05-01T08:54:52.000Z""","""2026-05-01T09:16:52.000Z"""
992,244,67,829,,mistakes,completed,9,9,9,21,21,"""2026-04-30T20:04:23.000Z""","""2026-04-30T20:25:23.000Z""","""2026-04-30T20:04:23.000Z""","""2026-04-30T20:25:23.000Z"""
993,244,63,753,,mixed,completed,10,10,6,15,23,"""2026-06-03T14:19:52.000Z""","""2026-06-03T14:38:52.000Z""","""2026-06-03T14:19:52.000Z""","""2026-06-03T14:38:52.000Z"""
994,245,5,52,,topic,completed,9,9,4,9,21,"""2026-05-04T12:51:16.000Z""","""2026-05-04T13:16:16.000Z""","""2026-05-04T12:51:16.000Z""","""2026-05-04T13:16:16.000Z"""
995,245,5,49,,mixed,completed,8,8,7,14,17,"""2026-05-15T21:31:20.000Z""","""2026-05-15T21:39:20.000Z""","""2026-05-15T21:31:20.000Z""","""2026-05-15T21:39:20.000Z"""
996,245,158,2277,,mistakes,completed,7,7,7,15,15,"""2026-05-13T17:50:48.000Z""","""2026-05-13T18:07:48.000Z""","""2026-05-13T17:50:48.000Z""","""2026-05-13T18:07:48.000Z"""
997,245,139,1981,,weak_area,completed,6,6,6,12,12,"""2026-06-04T20:38:22.000Z""","""2026-06-04T20:48:22.000Z""","""2026-06-04T20:38:22.000Z""","""2026-06-04T20:48:22.000Z"""
998,245,139,1977,,weak_area,completed,9,9,8,16,18,"""2026-05-22T21:18:27.000Z""","""2026-05-22T21:39:27.000Z""","""2026-05-22T21:18:27.000Z""","""2026-05-22T21:39:27.000Z"""
999,246,47,553,,mixed,completed,10,10,6,10,19,"""2026-05-28T20:50:55.000Z""","""2026-05-28T21:01:55.000Z""","""2026-05-28T20:50:55.000Z""","""2026-05-28T21:01:55.000Z"""
1000,246,140,1989,,topic,completed,7,7,6,11,14,"""2026-05-29T11:02:16.000Z""","""2026-05-29T11:22:16.000Z""","""2026-05-29T11:02:16.000Z""","""2026-05-29T11:22:16.000Z"""
1001,246,140,1993,,mixed,completed,7,7,1,2,16,"""2026-05-10T14:23:34.000Z""","""2026-05-10T14:36:34.000Z""","""2026-05-10T14:23:34.000Z""","""2026-05-10T14:36:34.000Z"""
1002,246,26,307,,topic,completed,6,6,4,6,11,"""2026-05-18T16:07:20.000Z""","""2026-05-18T16:17:20.000Z""","""2026-05-18T16:07:20.000Z""","""2026-05-18T16:17:20.000Z"""
1003,247,57,676,,weak_area,completed,10,10,10,20,20,"""2026-05-25T12:15:46.000Z""","""2026-05-25T12:36:46.000Z""","""2026-05-25T12:15:46.000Z""","""2026-05-25T12:36:46.000Z"""
1004,247,234,3493,,mistakes,completed,9,9,8,16,19,"""2026-05-22T17:29:41.000Z""","""2026-05-22T17:45:41.000Z""","""2026-05-22T17:29:41.000Z""","""2026-05-22T17:45:41.000Z"""
1005,247,234,3497,,mistakes,completed,9,9,8,14,16,"""2026-05-19T19:54:56.000Z""","""2026-05-19T20:12:56.000Z""","""2026-05-19T19:54:56.000Z""","""2026-05-19T20:12:56.000Z"""
1006,247,79,1021,,topic,completed,10,10,10,21,21,"""2026-06-10T16:34:41.000Z""","""2026-06-10T16:43:41.000Z""","""2026-06-10T16:34:41.000Z""","""2026-06-10T16:43:41.000Z"""
1007,247,232,3461,,mixed,completed,6,6,4,10,16,"""2026-05-02T18:10:30.000Z""","""2026-05-02T18:23:30.000Z""","""2026-05-02T18:10:30.000Z""","""2026-05-02T18:23:30.000Z"""
1008,248,187,2749,,weak_area,completed,10,10,8,16,19,"""2026-05-27T21:02:16.000Z""","""2026-05-27T21:19:16.000Z""","""2026-05-27T21:02:16.000Z""","""2026-05-27T21:19:16.000Z"""
1009,248,230,3433,,weak_area,completed,10,10,8,14,19,"""2026-05-03T12:06:53.000Z""","""2026-05-03T12:24:53.000Z""","""2026-05-03T12:06:53.000Z""","""2026-05-03T12:24:53.000Z"""
1010,248,220,3277,,mistakes,completed,10,10,4,6,21,"""2026-06-06T21:43:59.000Z""","""2026-06-06T21:51:59.000Z""","""2026-06-06T21:43:59.000Z""","""2026-06-06T21:51:59.000Z"""
1011,248,120,1677,,mistakes,completed,8,8,4,7,17,"""2026-05-18T08:09:49.000Z""","""2026-05-18T08:28:49.000Z""","""2026-05-18T08:09:49.000Z""","""2026-05-18T08:28:49.000Z"""
1012,249,139,1973,,topic,completed,7,7,3,6,14,"""2026-06-13T09:45:55.000Z""","""2026-06-13T09:58:55.000Z""","""2026-06-13T09:45:55.000Z""","""2026-06-13T09:58:55.000Z"""
1013,249,11,130,,topic,completed,7,7,5,7,11,"""2026-06-14T20:59:41.000Z""","""2026-06-14T21:21:41.000Z""","""2026-06-14T20:59:41.000Z""","""2026-06-14T21:21:41.000Z"""
1014,249,26,304,,mixed,completed,7,7,3,4,12,"""2026-06-07T20:16:15.000Z""","""2026-06-07T20:28:15.000Z""","""2026-06-07T20:16:15.000Z""","""2026-06-07T20:28:15.000Z"""
1015,249,168,2437,,mistakes,completed,10,10,6,11,19,"""2026-04-29T19:41:45.000Z""","""2026-04-29T20:04:45.000Z""","""2026-04-29T19:41:45.000Z""","""2026-04-29T20:04:45.000Z"""
1016,249,15,175,,topic,completed,10,10,7,14,20,"""2026-06-01T12:01:17.000Z""","""2026-06-01T12:20:17.000Z""","""2026-06-01T12:01:17.000Z""","""2026-06-01T12:20:17.000Z"""
1017,249,11,121,,mistakes,completed,6,6,2,5,14,"""2026-05-08T09:55:14.000Z""","""2026-05-08T10:11:14.000Z""","""2026-05-08T09:55:14.000Z""","""2026-05-08T10:11:14.000Z"""
1018,250,162,2337,,weak_area,completed,10,10,7,11,17,"""2026-05-23T08:27:07.000Z""","""2026-05-23T08:36:07.000Z""","""2026-05-23T08:27:07.000Z""","""2026-05-23T08:36:07.000Z"""
1019,250,72,905,,mistakes,completed,9,9,7,13,18,"""2026-05-24T21:08:22.000Z""","""2026-05-24T21:18:22.000Z""","""2026-05-24T21:08:22.000Z""","""2026-05-24T21:18:22.000Z"""
1020,250,103,1393,,mixed,completed,8,8,5,11,17,"""2026-05-25T17:28:41.000Z""","""2026-05-25T17:48:41.000Z""","""2026-05-25T17:28:41.000Z""","""2026-05-25T17:48:41.000Z"""
1021,250,111,1521,,weak_area,completed,9,9,9,18,18,"""2026-05-08T20:51:16.000Z""","""2026-05-08T21:13:16.000Z""","""2026-05-08T20:51:16.000Z""","""2026-05-08T21:13:16.000Z"""
1022,251,20,238,,mistakes,completed,7,7,5,10,16,"""2026-05-22T11:20:47.000Z""","""2026-05-22T11:32:47.000Z""","""2026-05-22T11:20:47.000Z""","""2026-05-22T11:32:47.000Z"""
1023,251,191,2809,,mistakes,completed,9,9,8,16,18,"""2026-06-02T19:38:34.000Z""","""2026-06-02T19:59:34.000Z""","""2026-06-02T19:38:34.000Z""","""2026-06-02T19:59:34.000Z"""
